msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
untestable,,,'',,SOLITARY,
until standby/restart,'',until standby/restart,until standby/restart,until standby/restart,INCOMPLETE (ALL),
user defined,'',user defined,user defined,user defined,INCOMPLETE (ALL),
variety show,'',variety show,variety show,variety show,INCOMPLETE (ALL),
vertical,'',vertical,vertical,vertical,INCOMPLETE (ALL),
violet,'',,'','',EMPTY (SOME),
wait for ci...,,wait for ci...,wait for ci...,wait for ci...,UNCHANGED (SOME),
wait for mmi...,'',wait for mmi...,wait for mmi...,wait for mmi...,INCOMPLETE (ALL),
waiting,'',waiting,waiting,waiting,INCOMPLETE (ALL),
water sport,'',water sport,water sport,water sport,INCOMPLETE (ALL),
weekly,'',weekly,weekly,weekly,INCOMPLETE (ALL),
west,'',west,west,west,INCOMPLETE (ALL),
when PiPzap enabled zap channel down...,,,'','',EMPTY (SOME),
when PiPzap enabled zap channel up...,,,'','',EMPTY (SOME),
white,'',white,white,white,INCOMPLETE (ALL),
wide,'',,'','',EMPTY (SOME),
width,'',width,width,width,INCOMPLETE (ALL),
winter sport,'',winter sport,winter sport,winter sport,INCOMPLETE (ALL),
wireless network interface,'',wireless network interface,wireless network interface,wireless network interface,INCOMPLETE (ALL),
with errors,,,'',,SOLITARY,
with text,,,'','',EMPTY (SOME),
with tuner name,,,'',,SOLITARY,
with_errors,'',,'',,EMPTY (SOME),
xp1000,,,'',,SOLITARY,
yellow,'',yellow,yellow,yellow,INCOMPLETE (ALL),
yes,'',yes,yes,yes,INCOMPLETE (ALL),
yes (keep feeds),'',yes (keep feeds),yes (keep feeds),yes (keep feeds),INCOMPLETE (ALL),
"yes, but not in multi selections",,,'','',EMPTY (SOME),
zap,'',zap,zap,zap,INCOMPLETE (ALL),
zap and record,,,'',,SOLITARY,
zapped,'',zapped,zapped,zapped,INCOMPLETE (ALL),
®,,,'',,SOLITARY,
\nAdvanced options and settings.,\nAyaré Zéde ,\nAyaré Zéde ,,\nAyaré Zéde ,CONSISTENT (SOME),
\nEdit the upgrade source address.,\nUpgrate ra Eyaran Çékin,\nUpgrate ra Eyaran Çékin,,\nUpgrate ra Eyaran Çékin,CONSISTENT (SOME),
\nRestore your backups by date.,\nbackup xwu restore bikin,\nbackup xwu restore bikin,,\nbackup xwu restore bikin,CONSISTENT (SOME),
\nScan for local extensions and install them.,\nGiradiye mehali bigeri ,\nGiradiye mehali bigeri ,,\nGiradiye mehali bigeri ,CONSISTENT (SOME),
\nSelect your backup device.\nCurrent device: ,'',\nSelect your backup device.\nCurrent device: ,,\nSelect your backup device.\nCurrent device: ,INCOMPLETE (SOME),
"\nView, install and remove available or installed packages.",'',"\nView, install and remove available or installed packages.",,"\nView, install and remove available or installed packages.",INCOMPLETE (SOME),
 and,'','',,'',EMPTY (SOME),
%02d.%02d - %02d.%02d (%s%d min),,'',,,SOLITARY,
%d Gb,'','',,,EMPTY (SOME),
%d KB,'','',,'',EMPTY (SOME),
%s %s ir mouse,'','',,'',EMPTY (SOME),
'%s' contains %d file(s) and %d sub-directories.\n,'','',,'',EMPTY (SOME),
(Show only reader:,'','',,'',EMPTY (SOME),
* = Restart Required,'','',,'',EMPTY (SOME),
1080i,'','',,'',EMPTY (SOME),
1080p 24Hz,'','',,'',EMPTY (SOME),
1080p 25Hz,'','',,'',EMPTY (SOME),
1080p 30Hz,'','',,'',EMPTY (SOME),
1080p 50Hz,'','',,'',EMPTY (SOME),
1080p 60Hz,'','',,'',EMPTY (SOME),
720p,'','',,'',EMPTY (SOME),
720p 24Hz,'','',,'',EMPTY (SOME),
"A background update check is in progress, please wait a few minutes and try again.",'','',,'',EMPTY (SOME),
A recording is currently running. Please stop the recording before trying to configure the positioner.,'',A recording is currently running. Please stop the recording before trying to configure the positioner.,,,INCOMPLETE (SOME),
A recording is currently running. Please stop the recording before trying to start the satfinder.,'',A recording is currently running. Please stop the recording before trying to start the satfinder.,,,INCOMPLETE (SOME),
A repeating timer or just once?,'','',,'',EMPTY (SOME),
AA,,AA,,,SOLITARY,
AB,,AB,,,SOLITARY,
AV aspect is %s.,'','',,'',EMPTY (SOME),
About...,Heqé wi...,Heqé wi...,,,CONSISTENT (SOME),
Activate PiP,,Aktif bike,,,SOLITARY,
Adding schedule...,'','',,'',EMPTY (SOME),
Alias,'','',,'',EMPTY (SOME),
All satellites,,Hemu satellites,,,SOLITARY,
Allow unstable (experimental) updates,,'',,'',EMPTY (SOME),
Allows the %s %s to read the stored EPG data regularly.,'','',,'',EMPTY (SOME),
Allows the %s %s to store the EPG data regularly.,'','',,'',EMPTY (SOME),
Allows you to adjust the amount of time the resolution infomation display on screen.,,'',,'',EMPTY (SOME),
Allows you to enable the debug logs. They contain very detailed information about everything the system does.,,'',,,SOLITARY,
Allows you to enable/disable displaying icons on the front panel.,,'',,'',EMPTY (SOME),
Allows you to hide the extensions of known file types.,'','',,'',EMPTY (SOME),
Allows you to send a copy of the log to yourself.,,'',,'',EMPTY (SOME),
"Allows you to set the maximum size (MB) of the individual debug logs. When that size is reached, a new file will be created.",,'',,,SOLITARY,
Allows you to setup the button to do what you choose.,'','',,'',EMPTY (SOME),
Allows you to show/hide CCcam Info in extensions (blue button).,,'',,'',EMPTY (SOME),
Allows you to show/hide Log Manager in extensions (blue button).,'','',,'',EMPTY (SOME),
Allows you to show/hide OScam Info in extensions (blue button).,,'',,'',EMPTY (SOME),
At End:,'','',,'',EMPTY (SOME),
Attach a file,'','',,'',EMPTY (SOME),
Automatically update Client/Server View?,'','',,'',EMPTY (SOME),
BA,,BA,,,SOLITARY,
BB,,BB,,,SOLITARY,
Behavior of 'pause' when paused,'',Behavior of 'pause' when paused,,Behavior of 'pause' when paused,INCOMPLETE (SOME),
Behavior of 0 key in PiP-mode,'',Behavior of 0 key in PiP-mode,,Behavior of 0 key in PiP-mode,INCOMPLETE (SOME),
Buffers:,'','',,'',EMPTY (SOME),
Build:\t%s,,'',,,SOLITARY,
Build: %s,'','',,'',EMPTY (SOME),
Button,'','',,'',EMPTY (SOME),
By Team ViX,,'',,'',EMPTY (SOME),
Bypass HDMI EDID Check,'','',,'',EMPTY (SOME),
Bytes received:,'','',,'',EMPTY (SOME),
Bytes sent:,'','',,'',EMPTY (SOME),
CAID,'','',,'',EMPTY (SOME),
CCcam Client Info,'','',,'',EMPTY (SOME),
CCcam Config Switcher,'','',,'',EMPTY (SOME),
CCcam ECM Info,'','',,'',EMPTY (SOME),
CCcam Info,'','',,'',EMPTY (SOME),
CCcam Info %s\nby AliAbdul %s\n\nThis plugin shows you the status of your CCcam.,'','',,'',EMPTY (SOME),
CCcam Info Config,'','',,'',EMPTY (SOME),
CCcam Info Setup,'','',,'',EMPTY (SOME),
CCcam Provider Info,'','',,'',EMPTY (SOME),
CCcam Remote Info,'','',,'',EMPTY (SOME),
CCcam Share Info,'','',,'',EMPTY (SOME),
CCcam Shares Info,'','',,'',EMPTY (SOME),
CCcam info,,'',,'',EMPTY (SOME),
CHANGE BOUQUET,'','',,'',EMPTY (SOME),
CPU:\t%s,,'',,,SOLITARY,
CaID: ,'','',,'',EMPTY (SOME),
Cached:,'','',,'',EMPTY (SOME),
Cancel save timeshift as movie,'','',,'',EMPTY (SOME),
Card infos (CCcam-Reader),'','',,'',EMPTY (SOME),
Cardserial,'','',,'',EMPTY (SOME),
Change pin code,Kodé pin bedilni,Kodé pin bedilni,,,CONSISTENT (SOME),
Change service PIN,,Kodé Hizmeté PIN,,,SOLITARY,
Change service PINs,,Kodé Hizmeté PIN,,,SOLITARY,
Change setup PIN,,Kodé Hizmeté PIN,,,SOLITARY,
Changelog,Tewirna,Tewirna,,,CONSISTENT (SOME),
Channel +/- button mode,'','',,,EMPTY (SOME),
Check every (hours),'','',,'',EMPTY (SOME),
Checking tuner %d\nDiSEqC port %s for %s,'',Checking tuner %d\nDiSEqC port %s for %s,,,INCOMPLETE (SOME),
Chipset:\tBCM%s,,'',,,SOLITARY,
Chipset: BCM%s,'','',,'',EMPTY (SOME),
Choose a tag for easy finding a recording.,'','',,'',EMPTY (SOME),
"Choose between Daily, Weekly, Weekdays or user defined.",'','',,'',EMPTY (SOME),
Choose the location for crash and debug logs.,,'',,,SOLITARY,
Choose the location where the EPG data will be stored when the %s %s is shut down. The location must be available at boot time.,'','',,'',EMPTY (SOME),
Choose the name of the file that holds the EPG data when the %s %s is shut down. This can be handy to differentiate between several boxes.,'','',,'',EMPTY (SOME),
Choose time interval to which the graphics will be rounded off.,'','',,'',EMPTY (SOME),
Choose which level of menu/settings to display. 'Expert' level shows all items.,,'',,'',EMPTY (SOME),
Chose between record and ZAP.,'','',,'',EMPTY (SOME),
Cleaning Trashes,'','',,'',EMPTY (SOME),
Clients,'','',,'',EMPTY (SOME),
Close dialog,'','',,,EMPTY (SOME),
Coderate HP,'',Coderate HP,,,INCOMPLETE (SOME),
Coderate LP,'',Coderate LP,,,INCOMPLETE (SOME),
Committed DiSEqC command,,Qomuta Disegi,,,SOLITARY,
Configfile %s saved.,'','',,'',EMPTY (SOME),
Configure duration of inactivity before the hard disk drive goes to standby,,'',,'',EMPTY (SOME),
Configure the behavior of the 'pause' key when movie playback is already paused.,'',Configure the behavior of the 'pause' key when movie playback is already paused.,,Configure the behavior of the 'pause' key when movie playback is already paused.,INCOMPLETE (SOME),
Configure the cursor behavior in the channel selection list. When opening the channel selection list you can remain on the current service or already select up/down and you are able to revert the B+/B- buttons.,,'',,'',EMPTY (SOME),
"Configure the font size relative to skin size, so 1 increases by 1 point size, and -1 decreases by 1 point size.",'','',,'',EMPTY (SOME),
"Configure to show the channel names, picons, or both in the EPG.",'','',,'',EMPTY (SOME),
"Configure which tuner type will be preferred, when the same service is available on different types of tuners.",'',"Configure which tuner type will be preferred, when the same service is available on different types of tuners.",,"Configure which tuner type will be preferred, when the same service is available on different types of tuners.",INCOMPLETE (SOME),
"Configure your network settings, and press OK to start the scan",'',"Configure your network settings, and press OK to start the scan",,"Configure your network settings, and press OK to start the scan",INCOMPLETE (SOME),
Conflicting timer,'',Conflicting timer,,Conflicting timer,INCOMPLETE (SOME),
Connected!,,Girédya!,,,SOLITARY,
Constellation,'',Constellation,,,INCOMPLETE (SOME),
Convert ext3 filesystem to ext4,'',Convert ext3 filesystem to ext4,,,INCOMPLETE (SOME),
Convert ext3 to ext4,'',Convert ext3 to ext4,,,INCOMPLETE (SOME),
Converting ext3 to ext4...,'',Converting ext3 to ext4...,,Converting ext3 to ext4...,INCOMPLETE (SOME),
Cool TV Guide,'','',,,EMPTY (SOME),
Cores:\t%s,,'',,,SOLITARY,
Crash Logs,'','',,'',EMPTY (SOME),
Create more detailed crash log,,Create more detailed crash log,,,SOLITARY,
Cron Manager,'','',,'',EMPTY (SOME),
Current version:,'',Current version:,,Current version:,INCOMPLETE (SOME),
Currently installed image,'',Currently installed image,,,INCOMPLETE (SOME),
Debug Logs,'','',,'',EMPTY (SOME),
Delay:,'','',,'',EMPTY (SOME),
Delete...,,Paqiş....,,,SOLITARY,
"Descramble & record ECM' gives the option to descramble afterwards if descrambling on recording failed. 'Don't descramble, record ECM' save a scramble recording that can be descrambled on playback. 'Normal' means descramble the recording and don't record ECM.",'','',,'',EMPTY (SOME),
Descramble http streams,'',Descramble http streams,,,INCOMPLETE (SOME),
Device mounts,'','',,'',EMPTY (SOME),
DiSEqC repeats,,DiSEqC repeats,,,SOLITARY,
Dialing:,,Dialing:,,,SOLITARY,
Disconnect,,Veqetya,,,SOLITARY,
Display and user interface,'',Display and user interface,,Display and user interface,INCOMPLETE (SOME),
Do you really want to check the filesystem?\nThis could take a long time!,'',Do you really want to check the filesystem?\nThis could take a long time!,,Do you really want to check the filesystem?\nThis could take a long time!,INCOMPLETE (SOME),
Do you really want to convert the filesystem?\nYou cannot go back!,'',Do you really want to convert the filesystem?\nYou cannot go back!,,,INCOMPLETE (SOME),
Do you want to also install samba client ?\nThis allows you to mount your windows shares on this device.,'','',,,EMPTY (SOME),
Do you want to attach a text file to explain the log ?\n(choose 'No' to type message using virtual keyboard.),'','',,'',EMPTY (SOME),
Do you want to delete all selected files:\n(choose 'No' to only delete the currently selected file.),'','',,,EMPTY (SOME),
Do you want to do a service scan?,'',Do you want to do a service scan?,,Do you want to do a service scan?,INCOMPLETE (SOME),
Do you want to do another manual service scan?,'',Do you want to do another manual service scan?,,Do you want to do another manual service scan?,INCOMPLETE (SOME),
Do you want to download the image to %s ?,'',Do you want to download the image to %s ?,,,INCOMPLETE (SOME),
Do you want to send all selected files:\n(choose 'No' to only send the currently selected file.),'','',,,EMPTY (SOME),
Do you want to upgrade the package:\n,'',Do you want to upgrade the package:\n,,Do you want to upgrade the package:\n,INCOMPLETE (SOME),
Don't save,'','',,'',EMPTY (SOME),
Download,Dayni,Dayni,,,CONSISTENT (SOME),
Download %s from server,'',Download %s from server,,,INCOMPLETE (SOME),
Download .NFI-files for USB-flasher,'',Download .NFI-files for USB-flasher,,,INCOMPLETE (SOME),
Drivers:\t%s,'','',,,EMPTY (SOME),
Drivers: %s,,'',,'',EMPTY (SOME),
ECM Statistics,'','',,'',EMPTY (SOME),
ECM avg,'','',,'',EMPTY (SOME),
ECM last,'','',,'',EMPTY (SOME),
EPG Cache Check,'','',,'',EMPTY (SOME),
Ecm:,,'',,'',EMPTY (SOME),
Edit bouquets list,,Edit bouquets list,,,SOLITARY,
Edit services list,,Edit services list,,,SOLITARY,
Edit upgrade source url.,'',Edit upgrade source url.,,Edit upgrade source url.,INCOMPLETE (SOME),
Elapsed,'','',,'',EMPTY (SOME),
Elapsed & Remaining,'','',,'',EMPTY (SOME),
Enable parental control,,Enable parental control,,,SOLITARY,
Enables a feature so that the receiver can decrypt streams (if the ECM data is included in the stream and a valid card is available).,'','',,,EMPTY (SOME),
Enigma2 skin selector,'',Enigma2 skin selector,,,INCOMPLETE (SOME),
Enimga2 Changes,,'',,,SOLITARY,
Enter your e-mail address to send a copy of the log to.,,'',,'',EMPTY (SOME),
